城市地址,商铺网址,商铺名称,商品编号,商铺星级,所在区域名称,分类名称,口味评分,环境评分,服务评分,人均消费
广州,http://www.dianping.com/shop/131199686,富贵食饭公司,131199686,45,江南西,茶餐厅,8.7,7.5,8.7,26
广州,http://www.dianping.com/shop/73565949,尚莲·越泰LIAN Viet·Thai Cuisine,73565949,45,珠江新城,泰国菜,8.8,9.2,8.8,171
广州,http://www.dianping.com/shop/501948299,Mark&Mars  Restaurant,501948299,40,环市东,西餐,8.2,9.0,7.8,113
广州,http://www.dianping.com/shop/112606266,禄鼎记,112606266,45,北京路,川菜家常菜,8.8,8.8,9.0,91
广州,http://www.dianping.com/shop/91961046,LR·一见岚,91961046,45,珠江新城,甜品,9.0,8.7,8.6,49
广州,http://www.dianping.com/shop/520094,白天鹅宾馆·玉堂春暖餐厅,520094,50,沙面,粤菜馆,9.0,9.3,9.1,392
广州,http://www.dianping.com/shop/23460688,the eating table,23460688,45,珠江新城,西餐,8.2,9.1,8.4,157
广州,http://www.dianping.com/shop/32501719,Mr.Fish鱼鲜生海鲜放题,32501719,45,高德置地/花城汇,自助餐,8.9,9.1,8.8,339
广州,http://www.dianping.com/shop/97520497,今崎烧·寿喜烧专门店,97520497,45,北京路,日式火锅,8.5,8.4,8.5,99
广州,http://www.dianping.com/shop/123751077,荔银肠粉,123751077,40,北京路,快餐简餐,8.4,8.5,8.4,23
广州,http://www.dianping.com/shop/3151891,吴系茶餐厅,3151891,45,石牌/龙口,茶餐厅,8.4,8.2,7.6,94
广州,http://www.dianping.com/shop/101622238,烧盛喜烤肉放题,101622238,40,北京路,日式烧烤/烤肉,8.3,8.0,7.9,159
广州,http://www.dianping.com/shop/69810563,禄运茶居,69810563,45,天河城/体育中心,粤式茶点,8.7,8.2,8.3,69
广州,http://www.dianping.com/shop/1046791654,Lady M,1046791654,40,石牌/龙口,甜品,8.3,8.3,8.3,92
广州,http://www.dianping.com/shop/108302872,摩打食堂,108302872,50,石牌/龙口,日本料理,9.1,9.1,9.2,113
广州,http://www.dianping.com/shop/112527856,强记龙虾钳,112527856,40,越秀区,海鲜,8.3,7.0,7.8,138
广州,http://www.dianping.com/shop/52346671,Ma Belle,52346671,45,天河城/体育中心,甜品,8.5,8.3,8.1,53
广州,http://www.dianping.com/shop/98276605,KNOTKNOT珞珞,98276605,40,珠江新城,面包烘焙,8.1,8.1,8.2,63
广州,http://www.dianping.com/shop/66250176,极炙·台灣精致炭火烤肉,66250176,50,天河城/体育中心,日式烧烤/烤肉,9.1,8.8,9.3,215
广州,http://www.dianping.com/shop/518037,惠食佳,518037,45,区庄/动物园,粤菜馆,9.0,8.5,8.0,159
广州,http://www.dianping.com/shop/122962716,月照心舍,122962716,45,越秀区,咖啡厅,8.1,9.0,8.5,60
广州,http://www.dianping.com/shop/129681206,HOTFINGERS海鸡,129681206,45,江南西,韩国料理,8.7,8.8,9.0,79
广州,http://www.dianping.com/shop/43555375,Ninethirty by Awfully Chocolate,43555375,40,天河城/体育中心,西餐,7.9,8.2,7.9,102
广州,http://www.dianping.com/shop/18996780,布歌东京,18996780,40,天河城/体育中心,甜品,8.2,8.5,8.1,89
广州,http://www.dianping.com/shop/1802582441,喜茶,1802582441,35,天河城/体育中心,茶饮果汁,7.6,7.6,7.6,51
广州,http://www.dianping.com/shop/797102906,HOTFINGERS海鸡·韩式吐司专门店,797102906,45,江南西,韩国料理,8.6,8.7,8.8,21
广州,http://www.dianping.com/shop/32461274,胜利厅点心专门店,32461274,40,江南西,粤式茶点,7.9,7.6,7.6,64
广州,http://www.dianping.com/shop/1775177377,广州瑰丽酒店·Sesame墨缘,1775177377,45,珠江新城,甜品,8.5,8.8,8.7,68
广州,http://www.dianping.com/shop/24887190,多美丽,24887190,40,罗冲围/金沙洲,快餐简餐,8.3,7.6,8.0,29
广州,http://www.dianping.com/shop/66753964,周记柳州螺蛳粉,66753964,45,同德围,粥粉面,9.1,7.3,8.2,13
广州,http://www.dianping.com/shop/131957284,.jpg咖啡,131957284,45,珠江新城,咖啡厅,8.9,8.3,8.9,30
广州,http://www.dianping.com/shop/774541600,TAKOTAKO酱·章鱼小丸子,774541600,40,北京路,快餐简餐,8.2,7.8,8.4,20
广州,http://www.dianping.com/shop/95045357,DOZO前芝创作日料,95045357,45,珠江新城,日本料理,8.5,8.4,8.7,82
广州,http://www.dianping.com/shop/92481297,速度披萨,92481297,50,珠江新城,西餐,9.0,9.1,9.1,92
广州,http://www.dianping.com/shop/1713862600,BBMOJO·和牛汉堡·精酿啤酒,1713862600,40,五羊新城,西式快餐,8.5,8.4,8.5,56
广州,http://www.dianping.com/shop/58032122,啫八,58032122,45,滨江路,粤菜馆,9.0,8.3,8.0,131
广州,http://www.dianping.com/shop/126942988,乐焰烧肉·放题任吃·台湾炭火新潮流,126942988,45,天河城/体育中心,融合烤肉,8.9,8.9,9.1,172
广州,http://www.dianping.com/shop/13467608,63 Steak & Burger by Senses,13467608,40,珠江新城,西餐,8.2,9.0,8.7,139
广州,http://www.dianping.com/shop/19378025,姜虎东白丁·烤肉,19378025,40,珠江新城,韩式烤肉,8.3,7.8,8.1,120
广州,http://www.dianping.com/shop/97194419,南京大牌档,97194419,40,天河城/体育中心,南京菜,8.1,8.8,8.1,64
广州,http://www.dianping.com/shop/65351492,PAPER STONE BAKERY,65351492,45,天河城/体育中心,面包烘焙,8.7,8.6,8.6,34
广州,http://www.dianping.com/shop/5273761,广州酒家,5273761,45,北京路,广州菜,8.7,9.0,8.1,119
广州,http://www.dianping.com/shop/130234412,川府尹·四川会馆,130234412,40,珠江新城,川菜家常菜,8.6,9.1,8.6,191
广州,http://www.dianping.com/shop/1963296830,大猿日本料理,1963296830,45,石牌/龙口,日本料理,8.8,9.0,9.1,93
广州,http://www.dianping.com/shop/5250328,1920PRIME,5250328,45,环市东,西餐,8.4,8.8,8.2,164
广州,http://www.dianping.com/shop/517071,坚记面店,517071,40,荔湾区,粥粉面,8.0,6.5,7.0,19
广州,http://www.dianping.com/shop/97601081,拣·小资西餐,97601081,40,北京路,西餐,8.0,8.6,8.2,80
广州,http://www.dianping.com/shop/130336861,得意铁板烧料理,130336861,50,番禺区,日式铁板烧,9.2,9.2,9.2,441
广州,http://www.dianping.com/shop/2954893,炳胜品味,2954893,45,珠江新城,粤菜馆,8.5,9.0,8.1,184
广州,http://www.dianping.com/shop/3070501,佳乐粥粉,3070501,35,市桥,小吃,7.9,6.9,7.0,18
广州,http://www.dianping.com/shop/1751422916,滚·新派和牛寿喜烧火锅放题,1751422916,45,五羊新城,自助餐,9.0,8.9,9.1,152
广州,http://www.dianping.com/shop/90535154,库克石烧牛扒,90535154,50,珠江新城,西餐,9.0,8.7,9.0,126
广州,http://www.dianping.com/shop/8418059,Perma Bakery樸門·本店,8418059,40,小北/淘金,面包甜点,8.4,8.4,8.4,42
广州,http://www.dianping.com/shop/1637925761,泰咀刁·江景泰式海鲜,1637925761,40,沿江路/二沙岛,泰国菜,8.3,9.1,8.3,107
广州,http://www.dianping.com/shop/17211489,deli&leisure悠乐餐厅,17211489,45,天河城/体育中心,西餐,8.5,8.9,8.1,95
广州,http://www.dianping.com/shop/1887497727,蛋牛寺,1887497727,50,东晓南,茶餐厅,9.0,8.6,9.1,46
广州,http://www.dianping.com/shop/2135644,聚荣饺子店,2135644,40,五羊新城,饺子,8.2,6.8,7.0,20
广州,http://www.dianping.com/shop/520070,文记壹心鸡,520070,40,上下九,粤菜馆,8.4,6.8,7.0,72
广州,http://www.dianping.com/shop/102045692,花城苑广府菜,102045692,40,珠江新城,广州菜,8.8,9.1,8.8,208
广州,http://www.dianping.com/shop/517014,泮溪酒家,517014,40,中山七八路,粤菜馆,7.9,8.8,7.4,95
广州,http://www.dianping.com/shop/732185301,喜龙凤·海鲜打边炉,732185301,45,北京路,打边炉/港式火锅,8.8,8.5,8.9,98
广州,http://www.dianping.com/shop/67729451,焱铁烧,67729451,40,天河城/体育中心,日式烧烤/烤肉,8.4,8.6,8.3,199
广州,http://www.dianping.com/shop/132930216,街尾食糖甜品店,132930216,40,海珠区,甜品,8.4,7.7,8.5,29
广州,http://www.dianping.com/shop/131006618,撚手食堂,131006618,45,天河北,广州菜,8.5,8.6,8.9,69
广州,http://www.dianping.com/shop/5290669,福岛料理,5290669,40,江南西,日本料理,8.4,8.0,8.0,74
广州,http://www.dianping.com/shop/2120707,明华饼店,2120707,40,海珠广场,面包烘焙,8.2,7.6,8.0,14
广州,http://www.dianping.com/shop/47930527,铭门盛宴艺术海鲜姿造,47930527,45,珠江新城,自助餐,8.9,9.0,8.8,434
广州,http://www.dianping.com/shop/9031702,荔林食店,9031702,40,康王路,快餐简餐,8.3,7.3,7.6,58
广州,http://www.dianping.com/shop/851152738,天成川小馆,851152738,40,珠江新城,酸菜鱼/水煮鱼,8.4,8.8,8.7,89
广州,http://www.dianping.com/shop/123079246,淼太日式料理店,123079246,40,北京路,日本料理,8.2,8.6,8.1,143
广州,http://www.dianping.com/shop/8877535,江 - 由辉师傅主理,8877535,45,天河城/体育中心,粤菜馆,8.6,9.0,8.7,572
广州,http://www.dianping.com/shop/521484,大哥餐厅,521484,40,市桥,茶餐厅,8.1,7.9,7.3,62
广州,http://www.dianping.com/shop/98775621,常来小聚,98775621,45,珠江新城,广州菜,8.7,8.6,7.9,74
广州,http://www.dianping.com/shop/97559636,面屋武蔵,97559636,40,天河城/体育中心,日本料理,7.8,8.4,7.9,62
广州,http://www.dianping.com/shop/517659,富临食府,517659,40,北京路,粤菜馆,8.4,6.8,7.2,69
广州,http://www.dianping.com/shop/98383015,Mercato莫卡多露台餐厅与酒吧,98383015,45,珠江新城,意大利菜,8.6,9.2,9.0,452
广州,http://www.dianping.com/shop/132084725,满馥,132084725,40,江南西,快餐简餐,7.6,8.8,8.2,68
广州,http://www.dianping.com/shop/1916275,天成川菜馆,1916275,40,沿江路/二沙岛,川菜家常菜,8.0,7.5,7.4,79
广州,http://www.dianping.com/shop/98210150,GANEA,98210150,45,珠江新城,西餐,8.5,9.1,9.1,299
广州,http://www.dianping.com/shop/58624406,大龙燚火锅,58624406,45,北京路,四川火锅,8.5,8.6,8.4,137
深圳,http://www.dianping.com/shop/1148494561,BUTTERFUL&CREAMOROUS,1148494561,40,市中心区,面包烘焙,8.1,8.3,8.3,54
深圳,http://www.dianping.com/shop/27426644,四季烧烤火锅大排档,27426644,40,新洲,烧烤烤串,8.4,7.2,7.8,147
深圳,http://www.dianping.com/shop/130153255,敏华冰厅,130153255,40,市中心区,茶餐厅,8.1,8.3,8.1,64
深圳,http://www.dianping.com/shop/123471444,肥韬•香港金牌茶餐厅,123471444,45,华强北,茶餐厅,8.4,8.4,8.2,64
深圳,http://www.dianping.com/shop/974395703,大無烧肉,974395703,50,市中心区,日式烧烤/烤肉,9.2,9.2,9.3,463
深圳,http://www.dianping.com/shop/1583534701,金牌陶陶居,1583534701,50,科技园,粤菜馆,9.0,9.2,9.1,131
深圳,http://www.dianping.com/shop/1840603538,KNOTKNOT,1840603538,40,岗厦,甜品,8.1,8.2,8.3,60
深圳,http://www.dianping.com/shop/130134952,火璽,130134952,50,市中心区,火锅,9.2,9.3,9.4,382
深圳,http://www.dianping.com/shop/112629997,蔡澜港式点心,112629997,45,海岸城,粤式茶点,8.9,8.7,8.7,90
深圳,http://www.dianping.com/shop/678153627,ANGSI昂司蛋糕,678153627,40,市中心区,面包烘焙,8.0,8.6,8.2,74
深圳,http://www.dianping.com/shop/893490417,半仙豆夫,893490417,35,南山中心区,饮品店,7.6,7.9,8.0,23
深圳,http://www.dianping.com/shop/93227294,湊湊火锅·茶憩,93227294,45,皇岗,火锅,8.6,9.0,8.7,140
深圳,http://www.dianping.com/shop/114549851,BEZZA白札·烤芝士工作室,114549851,45,黄贝岭,甜品,8.9,8.5,8.8,68
深圳,http://www.dianping.com/shop/1091102195,伏見桃山,1091102195,40,深圳湾,茶饮果汁,8.2,8.0,8.3,26
深圳,http://www.dianping.com/shop/1838409878,姜虎东白丁烤肉,1838409878,45,市中心区,韩式烤肉,8.9,8.9,9.0,133
深圳,http://www.dianping.com/shop/1927574648,喜茶,1927574648,50,欢乐海岸,茶饮果汁,9.1,9.2,9.0,41
深圳,http://www.dianping.com/shop/132991941,KUDDO COFFEE,132991941,50,蛇口,咖啡厅,9.0,9.0,9.1,33
深圳,http://www.dianping.com/shop/1652880303,Amino Bakehouse,1652880303,40,南山区,面包烘焙,8.1,8.5,8.6,43
深圳,http://www.dianping.com/shop/962159543,Tomacado花厨,962159543,40,市中心区,西餐,7.8,9.2,8.7,192
深圳,http://www.dianping.com/shop/124512568,马旺子川小馆,124512568,45,深圳湾,川菜家常菜,8.9,9.1,9.0,137
深圳,http://www.dianping.com/shop/130430236,春熙台韩国料理·炸鸡,130430236,45,新安,韩国料理,8.9,8.7,8.8,85
深圳,http://www.dianping.com/shop/123898948,有章牛杂,123898948,45,皇岗,小吃快餐,8.8,7.8,8.3,41
深圳,http://www.dianping.com/shop/24100377,厨姐炸鸡,24100377,45,梅林,韩国料理,8.7,7.6,8.7,71
深圳,http://www.dianping.com/shop/1551933766,虎岤HYPERTEA,1551933766,40,南山中心区,甜品,8.4,8.2,8.5,27
深圳,http://www.dianping.com/shop/113182842,火堯火璽,113182842,50,南山中心区,火锅,9.1,9.3,9.3,363
深圳,http://www.dianping.com/shop/131083087,快乐小羊火锅餐厅,131083087,45,南山区,牛羊肉火锅,8.8,9.2,8.6,123
深圳,http://www.dianping.com/shop/102532289,MayMaycake美日微甜,102532289,45,八卦岭/园岭,甜品,9.0,8.9,9.0,106
深圳,http://www.dianping.com/shop/107795473,京炙坊,107795473,45,华侨城,京菜,8.6,9.0,8.7,110
深圳,http://www.dianping.com/shop/1659090596,奈雪梦工厂,1659090596,40,南山中心区,茶饮果汁,8.5,8.7,8.3,46
深圳,http://www.dianping.com/shop/91606013,极炙·台湾精致炭火烧肉·尾牙聚会,91606013,50,宝安南路沿线,日式烧烤/烤肉,9.1,8.7,9.2,230
深圳,http://www.dianping.com/shop/127437614,禄婶鸡煲,127437614,45,车公庙,火锅,8.4,8.8,8.7,170
深圳,http://www.dianping.com/shop/113114494,BEEPLUS超级工坊,113114494,40,海岸城,面包烘焙,8.1,9.0,8.4,54
深圳,http://www.dianping.com/shop/128027544,Daily bakery house得粒烘焙坊,128027544,45,南山区,面包烘焙,8.7,8.6,8.8,36
深圳,http://www.dianping.com/shop/131009399,LeTAO小樽洋菓子铺,131009399,45,深圳湾,甜品,8.8,8.4,8.9,85
深圳,http://www.dianping.com/shop/124055961,Lady M,124055961,40,深圳湾,甜品,8.2,8.8,8.3,95
深圳,http://www.dianping.com/shop/884653222,半饱半醉,884653222,40,市中心区,私房菜,8.3,8.5,8.5,101
深圳,http://www.dianping.com/shop/130716964,大馥·烧肉丼饭,130716964,50,科技园,日式烧烤/烤肉,9.1,9.0,9.2,77
深圳,http://www.dianping.com/shop/74585875,老地方盐田肠粉,74585875,45,盐田,粥粉面,8.6,7.6,8.1,17
深圳,http://www.dianping.com/shop/111608038,鲍师傅糕点,111608038,40,海岸城,面包烘焙,8.5,7.9,7.9,37
深圳,http://www.dianping.com/shop/130789079,幸邻食堂,130789079,50,海岸城,西餐,9.0,9.1,9.1,116
深圳,http://www.dianping.com/shop/129686958,克茗冰室,129686958,45,沙头,茶餐厅,8.8,8.9,8.8,47
深圳,http://www.dianping.com/shop/1067033770,OBSIDIAN,1067033770,45,市中心区,西餐,9.0,9.1,9.2,464
深圳,http://www.dianping.com/shop/132404250,浅锅日式和牛小锅放题,132404250,45,岗厦,日式火锅,8.7,8.9,8.2,200
深圳,http://www.dianping.com/shop/2466730,香港新发烧腊茶餐厅,2466730,45,宝安南路沿线,茶餐厅,8.8,8.3,8.2,69
深圳,http://www.dianping.com/shop/5295816,西北领头羊,5295816,45,梅林,西北菜,8.9,8.2,8.1,109
深圳,http://www.dianping.com/shop/68543142,润园四季椰子鸡,68543142,45,梅林,火锅,9.0,9.1,8.8,119
深圳,http://www.dianping.com/shop/1884635401,paper stone bakery,1884635401,45,岗厦,面包烘焙,8.7,8.8,9.0,34
深圳,http://www.dianping.com/shop/101969197,金戈戈香港豉油鸡,101969197,45,海岸城,粤菜馆,9.0,8.7,8.8,93
深圳,http://www.dianping.com/shop/68611177,延边朝鲜族料理,68611177,40,荔枝公园片区,韩国料理,8.2,7.8,8.2,61
深圳,http://www.dianping.com/shop/129962672,豆腐家dubujib,129962672,45,市中心区,韩国料理,8.5,8.6,9.0,70
深圳,http://www.dianping.com/shop/22934231,申时一茶·生日蛋糕,22934231,40,西丽,面包烘焙,8.6,8.5,8.8,177
深圳,http://www.dianping.com/shop/102377355,冬阴功泰国菜,102377355,45,南头,东南亚菜,9.0,8.1,8.6,84
深圳,http://www.dianping.com/shop/631985094,朵包,631985094,45,科技园,面包烘焙,8.5,8.2,8.6,29
深圳,http://www.dianping.com/shop/1431554829,姚酥酥,1431554829,40,新安,面包烘焙,8.0,7.8,8.0,21
深圳,http://www.dianping.com/shop/126370395,叼嘴巴儿重庆粉面,126370395,45,皇岗,快餐简餐,8.6,7.5,8.0,20
深圳,http://www.dianping.com/shop/954926756,Baker's Base,954926756,45,梅林,面包烘焙,8.8,8.8,8.6,41
深圳,http://www.dianping.com/shop/97429212,旬野菜·日式涮涮锅专门店,97429212,45,市中心区,日式火锅,8.7,9.0,8.9,159
深圳,http://www.dianping.com/shop/131716872,Auvers,131716872,40,岗厦,西餐,8.2,8.6,8.7,122
深圳,http://www.dianping.com/shop/132619810,SEVENBUS,132619810,45,市中心区,茶饮果汁,8.6,9.0,8.9,25
深圳,http://www.dianping.com/shop/124529418,% Arabica,124529418,40,深圳湾,咖啡厅,8.3,8.2,8.2,43
深圳,http://www.dianping.com/shop/69489452,八合里海记,69489452,45,海岸城,潮汕牛肉火锅,9.1,8.5,8.3,92
深圳,http://www.dianping.com/shop/112143543,澤田本家·铜锣烧专门店,112143543,45,市中心区,面包甜点,8.5,8.6,9.0,18
深圳,http://www.dianping.com/shop/96076139,Dreamiya,96076139,45,华侨城,甜品,8.5,9.0,8.8,93
深圳,http://www.dianping.com/shop/132244613,chatramue手标泰茶,132244613,45,南山中心区,茶饮果汁,8.4,8.5,8.7,21
深圳,http://www.dianping.com/shop/1001314089,BonBon唐太燒臘點心館·古法叉燒,1001314089,40,市中心区,烧腊,8.0,8.4,8.0,86
深圳,http://www.dianping.com/shop/515125154,细凤手工糯米糍,515125154,40,水库,甜品,7.8,7.5,8.0,24
深圳,http://www.dianping.com/shop/112194484,木屋烧烤,112194484,40,市中心区,烤串,8.4,8.5,8.1,88
深圳,http://www.dianping.com/shop/1139666785,贤合庄卤味火锅,1139666785,35,国贸,四川火锅,7.6,7.6,7.6,112
深圳,http://www.dianping.com/shop/913363206,蔡南家1929·湘味小馆,913363206,50,科技园,湘菜,9.0,8.8,9.0,74
深圳,http://www.dianping.com/shop/112230070,點甜·SUGARED SAVORY艺术蛋糕,112230070,45,梅林,甜品,8.7,8.7,8.8,267
深圳,http://www.dianping.com/shop/122186543,太二酸菜鱼,122186543,50,KKMAll/京基100大厦,酸菜鱼/水煮鱼,9.0,9.1,9.1,92
深圳,http://www.dianping.com/shop/715026311,捞王锅物料理,715026311,50,市中心区,猪肚鸡火锅,9.0,9.1,9.0,136
深圳,http://www.dianping.com/shop/90917742,鑫泰•泰国料理,90917742,40,科技园,东南亚菜,8.3,8.8,8.2,123
深圳,http://www.dianping.com/shop/127048139,合气屋·糖果居酒屋,127048139,50,华强北,日本料理,9.1,9.2,9.1,107
深圳,http://www.dianping.com/shop/1677217716,Brunchat,1677217716,40,欢乐海岸,西餐,7.9,9.1,8.4,110
深圳,http://www.dianping.com/shop/1950911594,BANGSBURGER,1950911594,45,市中心区,西餐,8.7,8.3,8.7,52
深圳,http://www.dianping.com/shop/96589102,台山佬黄鳝饭,96589102,45,皇岗,粤菜馆,8.8,7.9,8.2,92
深圳,http://www.dianping.com/shop/129076326,zuo羊网红蛋糕订制,129076326,50,科技园,面包烘焙,9.1,8.9,9.0,234
深圳,http://www.dianping.com/shop/946739099,Something For,946739099,45,市中心区,咖啡厅,9.0,8.8,9.0,35
深圳,http://www.dianping.com/shop/123080758,玛拿西JOY MANASSEH,123080758,50,深圳湾,西餐,9.1,9.3,9.1,256
深圳,http://www.dianping.com/shop/66898117,速度披萨,66898117,45,车公庙,西餐,8.8,9.0,8.7,77
深圳,http://www.dianping.com/shop/132416606,果树面,132416606,45,南油,韩国料理,8.6,8.8,8.7,56
深圳,http://www.dianping.com/shop/132867304,森林甜品蛋糕定制,132867304,40,南山区,面包烘焙,8.4,8.4,8.4,222
深圳,http://www.dianping.com/shop/679424836,Manner Coffee,679424836,45,市中心区,咖啡厅,8.5,8.3,8.7,19
深圳,http://www.dianping.com/shop/112611965,FOR REST COFFEE,112611965,45,八卦岭/园岭,咖啡厅,8.8,8.6,8.9,36
深圳,http://www.dianping.com/shop/122010919,付小姐在成都,122010919,45,国贸,串串香,8.7,8.7,8.9,75
深圳,http://www.dianping.com/shop/112151729,九九面馆,112151729,40,上沙/下沙,粥粉面,8.2,7.6,7.9,125
深圳,http://www.dianping.com/shop/96011747,禄鼎记,96011747,45,宝安中心区,川菜家常菜,8.4,8.9,8.7,98
深圳,http://www.dianping.com/shop/1258688379,The M 熟成牛扒,1258688379,45,市中心区,牛排,8.8,9.1,9.1,361
深圳,http://www.dianping.com/shop/128485176,鹏瑞莱佛士酒店·星空坊Sky Cafe,128485176,50,深圳湾,西餐,9.0,9.3,9.2,802
深圳,http://www.dianping.com/shop/1466576787,Below Sea Level负海拔咖喱,1466576787,45,南山中心区,日式简餐/快餐,9.0,9.0,9.1,58
深圳,http://www.dianping.com/shop/110651685,Lecca Lecca cake boutique,110651685,45,罗湖区,面包烘焙,8.9,8.6,8.9,239
深圳,http://www.dianping.com/shop/112311854,谭鸭血老火锅,112311854,45,国贸,四川火锅,8.9,8.9,8.8,124
深圳,http://www.dianping.com/shop/131575738,金达莱,131575738,45,车公庙,韩国料理,8.4,8.3,8.5,75
深圳,http://www.dianping.com/shop/98274536,吴系茶餐厅,98274536,40,福田区,茶餐厅,7.9,8.5,7.8,83
深圳,http://www.dianping.com/shop/18543160,布歌东京,18543160,40,宝安南路沿线,甜品,8.5,8.3,8.2,111
深圳,http://www.dianping.com/shop/1115363222,隐厨•中国菜馆,1115363222,40,岗厦,湘菜,8.1,8.3,8.2,106
深圳,http://www.dianping.com/shop/1359564081,饭大狮西班牙餐厅Fantasy,1359564081,45,市中心区,西餐,8.5,8.9,8.9,97
深圳,http://www.dianping.com/shop/73619373,BeauTea水仙,73619373,45,市中心区,饮品店,8.7,8.4,8.4,33
深圳,http://www.dianping.com/shop/131608584,岚山庭,131608584,50,市中心区,日本料理,9.1,9.3,9.2,450
天津,http://www.dianping.com/shop/959524560,喜茶,959524560,50,大王庄,茶饮果汁,9.1,9.0,9.1,32
天津,http://www.dianping.com/shop/970400390,哆么DOMO日式甜品蛋糕,970400390,50,五大道,甜品,9.1,9.0,9.1,154
天津,http://www.dianping.com/shop/131399439,奈雪の茶,131399439,50,小白楼,茶饮果汁,9.1,9.2,9.1,39
天津,http://www.dianping.com/shop/1397075119,津门糕手•提拉米苏专门店,1397075119,50,滨江道,甜品,9.1,9.0,9.2,49
天津,http://www.dianping.com/shop/11463955,二园子烧烤店,11463955,50,天穆,融合烤肉,9.3,8.1,8.7,45
天津,http://www.dianping.com/shop/10650338,同来顺烧烤餐厅,10650338,45,滨江道,烧烤,9.2,7.7,8.3,37
天津,http://www.dianping.com/shop/697336200,青桔和木鱼·新中式糕点,697336200,40,海光寺/六里台,甜品,8.1,8.2,8.3,23
天津,http://www.dianping.com/shop/2815030,德顺糕点食屋,2815030,45,围堤道沿线,面包烘焙,8.5,8.6,8.7,43
天津,http://www.dianping.com/shop/18971969,味蜀吾老火锅,18971969,50,鞍山道沿线,四川火锅,9.2,9.2,9.1,98
天津,http://www.dianping.com/shop/114529768,桥头堡·坤德餐厅,114529768,50,围堤道沿线,天津菜,9.2,9.0,9.2,61
天津,http://www.dianping.com/shop/22076946,陆壹捌餐厅,22076946,50,五大道,天津菜,9.1,9.1,8.8,133
